event_id,random_seed,sim_natural_frequency,sim_amplitude,sim_damping_ratio,sim_impact_strength,sim_noise_level,sim_optical_noise,sim_sampling_rate,sim_duration,vibration_mean,vibration_std,vibration_rms,vibration_variance,vibration_peak,vibration_peak_to_peak,vibration_crest_factor,vibration_kurtosis,vibration_skewness,vibration_zero_crossing_rate,vibration_energy,dominant_frequency,dominant_frequency_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth,spectral_peak_count,optical_displacement_max,optical_displacement_rms,optical_displacement_mean,optical_displacement_std,optical_velocity_max,optical_velocity_rms,optical_acceleration_max,optical_acceleration_rms,optical_dominant_frequency,optical_frequency_amplitude,optical_rotation_max,optical_rotation_rms,vibration_optical_correlation,cross_correlation_max,cross_correlation_lag_seconds,scenario
normal_00857,525881787,4.700414,0.928591,0.057457,0.756538,0.034666,0.011691,100.000000,10.000000,0.000000,0.183146,0.183146,0.033542,4.805402,5.400404,26.238160,480.559452,18.697937,0.261261,33.542287,4.900000,0.061262,0.088342,21.100287,13.612798,17.000000,0.716690,0.123359,0.092020,0.082157,17.760711,2.715488,601.695196,84.182075,4.400000,0.061386,0.057500,0.011324,-0.356766,0.367161,-0.090000,NORMAL
normal_00858,122904655,4.975341,0.382298,0.049850,1.495133,0.057569,0.010454,100.000000,10.000000,0.000000,0.341690,0.341690,0.116752,9.930652,10.417530,29.063343,725.468893,25.674875,0.324324,116.752013,5.300000,0.052480,0.195787,21.812498,13.626362,34.000000,0.505141,0.089238,0.065972,0.060093,13.354776,2.079620,507.452582,68.625884,5.100000,0.039640,0.042500,0.009080,-0.156707,-0.223025,-0.160000,NORMAL
normal_00859,1436946004,5.177448,0.949556,0.052975,1.272514,0.026274,0.010841,100.000000,10.000000,-0.000000,0.328434,0.328434,0.107869,8.695717,9.907413,26.476295,497.294528,19.043098,0.234234,107.868916,5.300000,0.087869,0.147710,21.163953,13.530741,2.000000,1.075196,0.177775,0.127478,0.123909,32.881608,4.477660,1189.978178,149.032384,5.300000,0.078588,0.092500,0.014832,-0.367215,-0.375608,0.010000,NORMAL
normal_00860,1720056777,5.094415,0.870512,0.054599,1.538376,0.050339,0.015022,100.000000,10.000000,-0.000000,0.381324,0.381324,0.145408,10.153042,11.450767,26.625790,507.980726,19.381527,0.158158,145.407682,5.200000,0.154553,0.575632,21.256457,13.534540,2.000000,1.207626,0.197622,0.128469,0.150167,36.577021,5.348755,1354.788890,175.400951,5.200000,0.145936,0.092500,0.018076,-0.345923,-0.397644,0.010000,NORMAL
normal_00861,2079185544,4.914352,0.381623,0.045607,0.977380,0.045380,0.011411,100.000000,10.000000,0.000000,0.224056,0.224056,0.050201,6.444444,6.800658,28.762594,696.689486,24.948063,0.306306,50.201281,5.000000,0.047861,0.084394,21.521395,13.593533,24.000000,0.363328,0.103348,0.089315,0.051997,8.477166,1.550222,318.797551,51.887264,4.900000,0.043882,0.040000,0.010211,-0.140491,-0.152816,-0.180000,NORMAL
normal_00862,1992425513,5.006928,0.388187,0.060582,0.612436,0.052599,0.014892,100.000000,10.000000,-0.000000,0.142377,0.142377,0.020271,4.028796,4.256371,28.296670,650.914563,23.634022,0.347347,20.271216,5.400000,0.032769,0.063653,21.737254,13.582764,54.000000,0.284172,0.099973,0.087665,0.048057,6.444280,1.127130,250.585414,43.198214,4.900000,0.029268,0.035000,0.011434,-0.107765,-0.131077,0.020000,NORMAL
normal_00863,258193185,4.711350,0.478366,0.059657,1.790230,0.048592,0.013201,100.000000,10.000000,0.000000,0.389639,0.389639,0.151819,11.267834,11.971587,28.918650,711.587578,25.319857,0.264264,151.818545,5.000000,0.072149,0.414871,21.669287,13.526209,3.000000,0.864507,0.148193,0.119073,0.088221,20.510947,2.882838,707.304779,89.563265,4.800000,0.065412,0.080000,0.013412,-0.102225,0.234103,-0.070000,NORMAL
normal_00864,1658090160,5.285260,0.433603,0.053730,1.614603,0.051856,0.018056,100.000000,10.000000,-0.000000,0.395797,0.395797,0.156655,11.397268,12.144417,28.795772,698.586895,24.927673,0.256256,156.654938,5.300000,0.058313,0.189269,21.594942,13.586977,11.000000,0.752190,0.152553,0.126488,0.085283,19.173309,2.836811,694.599022,99.376882,5.300000,0.050460,0.062500,0.015521,-0.094503,0.203566,-0.070000,NORMAL
normal_00865,1817045845,5.130148,0.559803,0.074784,1.640708,0.061247,0.013985,100.000000,10.000000,0.000000,0.390893,0.390893,0.152798,11.230182,12.121386,28.729524,691.451141,24.678857,0.282282,152.797659,5.400000,0.055777,0.206085,21.635758,13.534242,29.000000,0.729258,0.130575,0.100580,0.083268,22.100520,3.005302,854.424008,100.876794,5.100000,0.049013,0.065000,0.012546,-0.195545,0.234037,-0.070000,NORMAL
normal_00866,1499202966,4.848068,0.827372,0.059679,1.185457,0.050177,0.010904,100.000000,10.000000,-0.000000,0.269793,0.269793,0.072788,7.325175,8.182339,27.151116,549.357375,20.609218,0.235235,72.788149,5.000000,0.075512,0.186193,21.483581,13.569530,7.000000,0.887585,0.164526,0.121891,0.110505,25.238537,3.651861,934.821997,114.299027,4.800000,0.087136,0.077500,0.013986,-0.243218,-0.296990,0.010000,NORMAL
normal_00867,1760506455,4.781292,0.432010,0.074418,1.196399,0.048209,0.017543,100.000000,10.000000,0.000000,0.259273,0.259273,0.067223,7.564715,7.985915,29.176611,736.204779,25.920379,0.268268,67.222622,5.000000,0.034199,0.091781,21.837799,13.540132,28.000000,0.471743,0.089259,0.074452,0.049235,11.654356,1.656972,452.301564,58.748597,4.800000,0.032273,0.060000,0.011136,-0.042666,0.198218,-0.060000,NORMAL
normal_00868,1799548815,4.657763,0.912665,0.064603,0.865500,0.051992,0.021811,100.000000,10.000000,-0.000000,0.207462,0.207462,0.043041,5.406871,6.023350,26.061953,467.225448,18.288714,0.253253,43.040583,4.700000,0.075727,0.113781,21.125933,13.546621,13.000000,0.822909,0.128576,0.093238,0.088535,19.207634,3.173233,706.190323,102.604980,4.700000,0.087488,0.060000,0.015111,-0.393752,0.409311,-0.090000,NORMAL
normal_00869,958959232,4.968973,0.921268,0.058866,1.626485,0.043980,0.018451,100.000000,10.000000,0.000000,0.387444,0.387444,0.150113,10.575690,11.847981,27.296020,561.411848,20.916345,0.272272,150.113159,4.900000,0.081703,0.218905,21.384345,13.522698,4.000000,1.190196,0.180968,0.104447,0.147784,35.099146,4.865102,1285.512742,157.317518,4.900000,0.099355,0.100000,0.017079,-0.339248,-0.351865,0.010000,NORMAL
normal_00870,86224258,5.156590,0.750275,0.052129,0.599283,0.052912,0.016129,100.000000,10.000000,-0.000000,0.159169,0.159169,0.025335,3.996857,4.453776,25.110748,401.892895,16.342598,0.207207,25.334826,5.400000,0.067133,0.070862,20.796308,13.628824,12.000000,0.444220,0.104312,0.083777,0.062148,13.569430,2.489672,453.653064,84.787888,5.400000,0.055703,0.050000,0.011741,-0.368038,-0.398768,0.010000,NORMAL
normal_00871,979669930,4.897319,0.595754,0.050808,1.243079,0.033478,0.010372,100.000000,10.000000,-0.000000,0.285970,0.285970,0.081779,8.000418,8.694570,27.976423,621.604090,22.777171,0.269269,81.778844,5.000000,0.070825,0.162636,21.459758,13.595496,4.000000,0.677973,0.125294,0.090577,0.086570,19.412591,2.992903,702.221306,94.247931,4.900000,0.074431,0.057500,0.011079,-0.251053,-0.268724,0.010000,NORMAL
normal_00872,433323782,5.307150,0.353259,0.063127,1.473545,0.043549,0.021427,100.000000,10.000000,0.000000,0.354030,0.354030,0.125337,10.332453,10.877923,29.185281,737.595370,25.987127,0.318318,125.336938,5.400000,0.034231,0.065295,21.646197,13.579800,50.000000,0.532567,0.134586,0.117555,0.065531,13.860478,1.975523,555.949616,74.479599,5.400000,0.025476,0.055000,0.015081,0.000310,0.155933,-0.050000,NORMAL
normal_00873,244232053,4.882785,0.606987,0.065700,1.413806,0.026381,0.018774,100.000000,10.000000,-0.000000,0.319615,0.319615,0.102154,9.157611,9.929328,28.651993,683.932217,24.470141,0.332332,102.153844,5.000000,0.073922,0.508545,21.731180,13.494030,1.000000,0.709259,0.145706,0.117494,0.086170,20.625783,2.806845,779.731025,93.634265,5.000000,0.072723,0.087500,0.014989,-0.154082,0.202646,-0.070000,NORMAL
normal_00874,268271558,4.863868,0.936069,0.051294,1.190253,0.064265,0.010428,100.000000,10.000000,0.000000,0.288747,0.288747,0.083375,7.568409,8.468218,26.211177,477.338772,18.557985,0.176176,83.375043,5.000000,0.118114,0.400473,21.363256,13.524976,8.000000,0.931209,0.167607,0.119101,0.117928,27.408758,4.297707,949.254790,136.095035,4.900000,0.123863,0.087500,0.014464,-0.391891,-0.409971,0.010000,NORMAL
normal_00875,1497599223,5.026774,0.792355,0.050148,1.059216,0.029332,0.015569,100.000000,10.000000,0.000000,0.255886,0.255886,0.065478,6.973546,7.756719,27.252525,558.421996,20.909201,0.217217,65.477758,5.100000,0.063012,0.071729,21.154451,13.544432,5.000000,0.713043,0.131409,0.095198,0.090584,21.506516,3.182550,739.658473,104.762976,5.000000,0.063234,0.075000,0.013149,-0.302420,-0.318301,0.010000,NORMAL
normal_00876,1083472050,5.179907,0.842571,0.058801,1.040815,0.061390,0.012660,100.000000,10.000000,0.000000,0.272443,0.272443,0.074225,7.068735,8.091030,25.945770,458.404705,17.915362,0.161161,74.225016,5.100000,0.094674,0.204158,21.205261,13.459597,9.000000,0.928857,0.147524,0.106728,0.101845,26.574695,3.875385,939.479416,128.172743,5.000000,0.103292,0.065000,0.013197,-0.387228,-0.387228,0.000000,NORMAL
normal_00877,1159294773,4.975108,0.492517,0.068928,0.797212,0.058753,0.018018,100.000000,10.000000,-0.000000,0.183702,0.183702,0.033746,5.251070,5.616041,28.584795,678.510322,24.400931,0.275275,33.746251,5.200000,0.034144,0.068380,21.563663,13.546959,29.000000,0.336737,0.078140,0.066926,0.040333,8.932444,1.532359,334.669673,56.443926,4.600000,0.025853,0.037500,0.010671,-0.172025,-0.225569,0.020000,NORMAL
normal_00878,1600279319,5.149476,0.448193,0.054883,0.717845,0.043661,0.018330,100.000000,10.000000,0.000000,0.176321,0.176321,0.031089,4.968559,5.304398,28.179051,639.954426,23.319954,0.336336,31.089103,5.200000,0.051833,0.094372,21.583965,13.641352,29.000000,0.347165,0.083724,0.072938,0.041107,9.176669,1.553696,375.954194,58.718137,5.200000,0.043820,0.037500,0.011659,-0.168404,0.209347,-0.070000,NORMAL
normal_00879,1177396075,5.102968,0.762188,0.061500,0.513332,0.058615,0.014959,100.000000,10.000000,0.000000,0.142302,0.142302,0.020250,3.462425,3.960854,24.331544,353.729077,14.766191,0.236236,20.249838,5.100000,0.058399,0.040137,20.658648,13.636210,26.000000,0.406714,0.118944,0.102424,0.060473,11.823021,2.258963,426.192698,76.921096,5.100000,0.061741,0.047500,0.012134,-0.336632,-0.343977,0.010000,NORMAL
normal_00880,1352940133,5.063387,0.573211,0.053882,0.746146,0.045527,0.014542,100.000000,10.000000,0.000000,0.180687,0.180687,0.032648,5.050394,5.472816,27.950987,619.299216,22.719944,0.265265,32.647972,5.300000,0.046035,0.033162,21.339449,13.659263,18.000000,0.413961,0.093643,0.078435,0.051157,11.491344,1.817244,434.615811,63.689644,5.300000,0.039876,0.045000,0.010723,-0.214422,-0.241876,0.010000,NORMAL
normal_00881,184736155,4.936686,0.724527,0.054551,1.197478,0.054227,0.018459,100.000000,10.000000,-0.000000,0.289610,0.289610,0.083874,7.724588,8.636964,26.672341,512.102112,19.568670,0.217217,83.874212,4.900000,0.077998,0.084963,21.030697,13.647235,14.000000,0.867559,0.157973,0.110247,0.113141,25.382090,4.032590,864.067457,129.003858,4.900000,0.085831,0.080000,0.015530,-0.337339,-0.365125,0.010000,NORMAL
normal_00882,1827790118,5.275752,0.436082,0.046832,1.425845,0.029541,0.017083,100.000000,10.000000,0.000000,0.348060,0.348060,0.121146,9.979896,10.602177,28.672891,687.301133,24.657933,0.307307,121.146000,5.300000,0.071412,0.311095,21.661973,13.569808,4.000000,0.655826,0.127631,0.102074,0.076621,16.543483,2.602919,610.150783,90.210111,5.200000,0.069191,0.055000,0.013076,-0.104436,0.212225,-0.060000,NORMAL
normal_00883,963749361,4.922434,0.665619,0.072781,1.395188,0.049386,0.017597,100.000000,10.000000,0.000000,0.321874,0.321874,0.103603,9.143866,9.948768,28.408223,660.644716,23.816302,0.306306,103.602831,5.300000,0.070528,0.349820,21.712073,13.507092,6.000000,0.818176,0.122030,0.085133,0.087428,22.205550,2.971380,850.292576,98.348020,4.900000,0.065686,0.067500,0.012827,-0.231531,0.289211,-0.070000,NORMAL
normal_00884,333317362,4.669997,0.802866,0.047767,0.662022,0.035174,0.020743,100.000000,10.000000,-0.000000,0.149682,0.149682,0.022405,4.061522,4.522082,27.134405,548.014375,20.563007,0.248248,22.404586,4.600000,0.040417,0.067950,21.435474,13.557347,14.000000,0.538447,0.097978,0.075963,0.061881,12.767754,2.061158,471.323737,70.968001,4.500000,0.059011,0.042500,0.013100,-0.233350,0.290245,0.100000,NORMAL
normal_00885,1746609610,4.971276,0.462870,0.059423,1.049220,0.054727,0.019150,100.000000,10.000000,0.000000,0.243058,0.243058,0.059077,6.993253,7.459539,28.772008,696.017772,24.840914,0.242242,59.076964,5.100000,0.066437,0.245092,21.688964,13.548639,4.000000,0.413843,0.086432,0.070363,0.050195,12.053849,1.943771,451.891348,68.586216,5.100000,0.055749,0.045000,0.011570,-0.205572,-0.220670,0.010000,NORMAL
normal_00886,1577586781,4.818773,0.917998,0.051019,1.235590,0.041487,0.017198,100.000000,10.000000,-0.000000,0.291563,0.291563,0.085009,7.670445,8.617494,26.307983,484.302339,18.710373,0.272272,85.009207,4.900000,0.083515,0.126287,20.913143,13.612576,12.000000,1.009682,0.180153,0.125904,0.128853,27.746840,4.366951,934.595466,137.271901,4.900000,0.091638,0.087500,0.016285,-0.331698,0.361004,0.100000,NORMAL
normal_00887,113872326,5.007620,0.804480,0.053584,1.322761,0.037740,0.012337,100.000000,10.000000,0.000000,0.325303,0.325303,0.105822,8.678601,9.668416,26.678510,512.816021,19.607009,0.193193,105.822084,5.100000,0.138461,0.405067,21.287142,13.547840,1.000000,1.009356,0.168792,0.108032,0.129691,29.392968,4.490539,993.045867,144.041487,5.100000,0.132714,0.080000,0.015079,-0.364743,-0.395436,0.010000,NORMAL
normal_00888,414553444,4.874169,0.874022,0.052828,1.144405,0.033573,0.019067,100.000000,10.000000,0.000000,0.273216,0.273216,0.074647,7.235530,8.177426,26.482785,497.255412,19.079019,0.206206,74.647174,4.900000,0.077788,0.078425,21.001950,13.596978,3.000000,0.954415,0.175528,0.129602,0.118378,26.385581,4.069804,975.480013,129.986043,4.900000,0.083697,0.090000,0.017034,-0.312382,-0.346754,0.010000,NORMAL
normal_00889,33821670,4.750419,0.853960,0.046037,1.415174,0.027921,0.013359,100.000000,10.000000,-0.000000,0.325000,0.325000,0.105625,8.782613,9.792715,27.023461,539.938471,20.382153,0.230230,105.624706,4.700000,0.064799,0.064237,20.852363,13.633430,2.000000,1.246694,0.189098,0.125019,0.141874,30.293650,4.527152,1055.398434,139.975440,4.700000,0.079916,0.105000,0.016851,-0.292274,0.354175,0.100000,NORMAL
normal_00890,581449990,4.660493,0.802409,0.058546,1.370699,0.046827,0.020331,100.000000,10.000000,0.000000,0.313845,0.313845,0.098499,8.511761,9.450944,27.120925,548.201824,20.635285,0.265265,98.498549,4.700000,0.078579,0.146302,21.244183,13.598225,9.000000,1.234419,0.189246,0.128802,0.138651,27.574517,4.362680,993.712661,134.384167,4.600000,0.096298,0.107500,0.017777,-0.295947,0.338354,-0.090000,NORMAL
normal_00891,214706213,5.143259,0.729505,0.059039,1.487669,0.054802,0.012108,100.000000,10.000000,-0.000000,0.361846,0.361846,0.130933,9.855989,10.960775,27.238064,556.898741,20.849999,0.175175,130.932650,5.300000,0.131115,0.571948,21.525964,13.530273,2.000000,1.101485,0.161774,0.105993,0.122215,29.928749,4.456770,1154.405130,146.901790,5.100000,0.133477,0.095000,0.014097,-0.282556,-0.339601,0.010000,NORMAL
normal_00892,1524508728,5.211048,0.893454,0.050036,1.751574,0.061169,0.010623,100.000000,10.000000,-0.000000,0.457203,0.457203,0.209035,11.966368,13.530783,26.172974,474.592701,18.408915,0.179179,209.034784,5.300000,0.116966,0.245386,20.919126,13.553821,9.000000,1.485036,0.240090,0.159492,0.179460,42.298545,6.523918,1554.612052,214.403083,5.000000,0.123745,0.115000,0.019960,-0.388187,-0.400235,0.010000,NORMAL
normal_00893,1122174304,5.176373,0.931060,0.072655,1.049438,0.037505,0.012468,100.000000,10.000000,-0.000000,0.258012,0.258012,0.066570,6.921719,7.880410,26.827085,523.602029,19.787146,0.249249,66.570362,5.200000,0.058168,0.170884,21.466981,13.431739,23.000000,0.862745,0.132726,0.097216,0.090362,24.070775,3.291587,968.946673,111.878366,5.200000,0.064104,0.077500,0.012880,-0.275244,-0.330632,0.010000,NORMAL
normal_00894,2104973746,4.891889,0.944287,0.046496,1.421356,0.057475,0.020323,100.000000,10.000000,0.000000,0.362416,0.362416,0.131345,9.419660,10.572893,25.991297,462.508700,18.140033,0.147147,131.345316,4.800000,0.105058,0.101049,20.518929,13.631718,7.000000,1.166016,0.200635,0.129559,0.153195,33.066636,5.517992,1243.379191,175.988696,4.800000,0.120876,0.090000,0.018813,-0.474797,-0.474797,0.000000,NORMAL
normal_00895,1609375936,5.318365,0.657321,0.045457,1.585084,0.026984,0.013336,100.000000,10.000000,-0.000000,0.403784,0.403784,0.163041,11.090155,12.227263,27.465583,576.600906,21.460445,0.265265,163.041278,5.400000,0.164293,0.822317,21.486308,13.516792,1.000000,1.042682,0.154740,0.095670,0.121621,29.288474,4.392272,1056.945936,149.121532,5.400000,0.139358,0.095000,0.014248,-0.296649,0.350274,-0.080000,NORMAL
normal_00896,1313279892,4.662716,0.801075,0.058467,0.620806,0.045718,0.017465,100.000000,10.000000,0.000000,0.145279,0.145279,0.021106,3.917652,4.318147,26.966442,537.047541,20.436359,0.208208,21.105928,5.000000,0.037265,0.034827,20.962004,13.610883,30.000000,0.605442,0.137011,0.116754,0.071698,11.396107,1.955403,414.536974,65.694205,4.700000,0.036025,0.052500,0.013775,-0.180985,0.241421,0.100000,NORMAL
normal_00897,1093742099,5.009681,0.938203,0.062767,1.124982,0.042634,0.020851,100.000000,10.000000,0.000000,0.271141,0.271141,0.073517,7.216153,8.215412,26.614029,506.540284,19.258161,0.200200,73.517414,5.300000,0.085261,0.305856,21.402726,13.474083,6.000000,0.947036,0.178861,0.141667,0.109187,26.516579,3.841518,997.639486,126.748215,4.900000,0.095841,0.090000,0.017375,-0.288574,-0.321367,0.010000,NORMAL
normal_00898,117038534,4.998040,0.742146,0.060902,1.082231,0.059996,0.015731,100.000000,10.000000,-0.000000,0.258799,0.258799,0.066977,7.160022,7.869538,27.666314,593.415796,21.918649,0.257257,66.977057,5.200000,0.053842,0.153122,21.532484,13.513768,38.000000,0.673591,0.146352,0.121098,0.082184,17.886570,2.808009,671.405186,93.324068,4.800000,0.066104,0.067500,0.014264,-0.232799,-0.239844,0.010000,NORMAL
normal_00899,150756001,4.684012,0.711086,0.070078,0.795536,0.050116,0.010437,100.000000,10.000000,-0.000000,0.171564,0.171564,0.029434,4.751759,5.269434,27.696787,595.916774,21.975147,0.220220,29.434056,5.100000,0.044384,0.140673,21.772582,13.459594,15.000000,0.624046,0.100579,0.079292,0.061878,14.891179,2.081741,551.421306,65.163827,4.600000,0.052294,0.062500,0.009887,-0.171984,0.251052,-0.070000,NORMAL
normal_00900,1323513434,5.085044,0.458809,0.060066,0.511057,0.025160,0.016611,100.000000,10.000000,-0.000000,0.123482,0.123482,0.015248,3.513176,3.749466,28.450946,665.187944,24.007962,0.372372,15.247776,5.200000,0.018877,0.009691,21.726275,13.761396,87.000000,0.328610,0.097138,0.083628,0.049416,6.106622,0.963702,231.696359,39.904124,5.100000,0.015049,0.037500,0.011451,-0.120276,-0.130114,-0.180000,NORMAL
normal_00901,9404213,4.864502,0.796387,0.048318,0.530930,0.025353,0.011552,100.000000,10.000000,0.000000,0.126444,0.126444,0.015988,3.399531,3.746305,26.885666,529.230664,20.136495,0.307307,15.988083,5.200000,0.044037,0.067687,21.156713,13.575656,8.000000,0.380514,0.087355,0.073387,0.047385,10.037447,1.687061,374.133890,55.900604,4.900000,0.046769,0.037500,0.009664,-0.271528,-0.293844,0.010000,NORMAL
normal_00902,90947116,5.006298,0.380744,0.074773,1.168231,0.057798,0.020617,100.000000,10.000000,0.000000,0.268306,0.268306,0.071988,7.813496,8.219764,29.121596,731.721666,25.854121,0.254254,71.988059,5.100000,0.032293,0.045552,21.624574,13.584022,44.000000,0.453247,0.095958,0.081322,0.050938,10.288199,1.555810,380.891960,59.561159,5.100000,0.027144,0.045000,0.013084,-0.116580,-0.167625,-0.160000,NORMAL
normal_00903,470590417,4.803751,0.760589,0.072322,1.312206,0.048588,0.021864,100.000000,10.000000,0.000000,0.293790,0.293790,0.086312,8.277189,9.093091,28.173851,638.579939,23.175352,0.191191,86.312421,4.900000,0.056410,0.098284,21.498037,13.496738,15.000000,0.939800,0.138888,0.103620,0.092482,22.389207,3.129164,874.327858,102.847363,4.700000,0.065549,0.075000,0.015320,-0.196746,0.269504,-0.080000,NORMAL
normal_00904,1898688456,4.836982,0.780026,0.056919,1.780624,0.034108,0.014329,100.000000,10.000000,-0.000000,0.405205,0.405205,0.164191,11.324577,12.477029,27.947775,618.291809,22.611001,0.192192,164.191046,5.000000,0.091032,0.363634,21.447711,13.505001,1.000000,1.226349,0.175616,0.109375,0.137398,32.239301,4.527924,1184.860753,144.879551,4.900000,0.094820,0.100000,0.015999,-0.260708,-0.300059,0.010000,NORMAL
normal_00905,985544951,4.982721,0.498166,0.065272,0.845690,0.050430,0.019951,100.000000,10.000000,0.000000,0.197885,0.197885,0.039159,5.659558,6.009701,28.600183,680.270895,24.462553,0.234234,39.158630,4.900000,0.027449,0.019095,21.147465,13.682108,58.000000,0.451350,0.123212,0.107107,0.060904,10.131406,1.651688,402.852416,61.624030,4.900000,0.032429,0.047500,0.014036,-0.152428,-0.158190,0.010000,NORMAL
